experiment,model,split_seed,model_seed,preprocessing,n_train,n_test,converged,convergence_warning_count,n_iter,accuracy,balanced_accuracy,f1,roc_auc,score_kind,n_unique_scores,score_abs_median,prediction_sha256,score_sha256
split_sensitivity,linear_svm,1729,2718,standard,426,143,True,0,9,0.972027972028,0.970020964361,0.977777777778,0.981341719078,decision_function,143,3.26645930547,881487cbfd975ee99941567b546eb2f4e90bafb5cec081f8646965aa10b945b4,4a981f4b184eac9e68ece9f91c41182e21703d2ba7b1d1c43cd0462accbc5a90
split_sensitivity,linear_svm,1730,2718,standard,426,143,True,0,9,0.979020979021,0.975576519916,0.983425414365,0.999371069182,decision_function,143,2.84474359598,8062c6f4be1bd149f5f342b60d918fa6ab711a5bd1a22d449d1ccc83c08819ce,25b941b5fa530e98163a671a4df148a3030a5733bc3f9a17fa08e67b51f1f506
split_sensitivity,linear_svm,1731,2718,standard,426,143,True,0,9,0.965034965035,0.964465408805,0.972067039106,0.998113207547,decision_function,143,2.97411635239,417a31cc16f15e72099fff0b2a8d6230fe6193a280d50f1f73ca0ce404953fda,6714e9744ad30bf03eb4e0be3cbee2763de55637487b9630227e62da59b8086e
split_sensitivity,logistic,1729,2718,standard,426,143,True,0,7,0.979020979021,0.975576519916,0.983425414365,0.993501048218,decision_function,143,6.41971928427,41e5644141a5657a7e94b6aec01d92006d123e3dbac4e09466b2e9e5c39bbcba,37f47eef62dc7da1f2dbdaa7d81bee3033a496caa25e8470f0b6c20a8a521a1b
split_sensitivity,logistic,1730,2718,standard,426,143,True,0,7,0.986013986014,0.98501048218,0.988888888889,0.999790356394,decision_function,143,6.49519560702,e07fd47eb230c8a75736888699233fada372581aaa1557d19377af17d893b796,891c4faeb18b31063beacf3889bd3ae86b246f80fc9a06cc50e301914a9dc664
split_sensitivity,logistic,1731,2718,standard,426,143,True,0,7,0.972027972028,0.970020964361,0.977777777778,0.997274633124,decision_function,143,6.97401669028,05d49abe4124beb9b9da3c27618fc075855a36818da4d3df48a90441b7b834e8,e8611a2e53ea538327def1f2265ed6f86c66bf9cf90d65421f9b1448eb027e20
split_sensitivity,random_forest,1729,2718,standard,426,143,True,0,-1,0.965034965035,0.956708595388,0.972677595628,0.996645702306,predict_proba,108,0.934,ff9e88698f5d250e2db983da50f4185a182cfd318a973cc4ed1d006f71f402ab,303df12352f31c72d66bc0f1fb535c39b97fdae5b90bbe574bf51517796eab4f
split_sensitivity,random_forest,1730,2718,standard,426,143,True,0,-1,0.958041958042,0.947274633124,0.967391304348,0.998113207547,predict_proba,100,0.94,b8b390b5a326563e6fe49e3f759bbdebfc2a7dc2c6fe927364d95ad6d65fff54,a17da8cf48fefc2d47f15d178d1264261c87fc5cacdcb2177ca2ac8e40283de0
split_sensitivity,random_forest,1731,2718,standard,426,143,True,0,-1,0.972027972028,0.966142557652,0.978021978022,0.997064989518,predict_proba,99,0.891666666667,d8baafa6fd64803b81dddd06e8e8c3e46804bafd2e0ab059e8639e9b3c18fea8,60d032ec1cead3600fc6b9930d2a33cdefc79cfb09719db28ecbf49f0c1396d5
split_sensitivity,sgd_logistic,1729,2718,standard,426,143,True,0,40,0.972027972028,0.970020964361,0.977777777778,0.980293501048,decision_function,143,27.5273137883,e937a5e562003bf0e4bdb3241748869b2cd4201a7f6873f350c4a624acdd295b,f65d48a0792ccabfef168cb6343e12fb72437b72ea028340a2b29c12b284fbc4
split_sensitivity,sgd_logistic,1730,2718,standard,426,143,True,0,28,0.993006993007,0.994444444444,0.994413407821,1,decision_function,143,34.5007207563,b6eab16e748df363c8d4aa1eac244c2c2446f591124e2f006873a2fa708c9013,71f4b974b19e1d88bb31633e37cbd91ce6af6ae201900ac1834958579d6cc9ec
split_sensitivity,sgd_logistic,1731,2718,standard,426,143,True,0,29,0.972027972028,0.973899371069,0.977528089888,0.995178197065,decision_function,143,37.5747363427,6c342438527002f0ec3331f94d0c2c8880b7b511e17b4f8385c4d69d735171b5,05d503d4177508b1bc0df3d4f021b6fda400f3f9c0b8601c76dfa7d43b1d5fab
