experiment,model,split_seed,model_seed,preprocessing,n_train,n_test,converged,convergence_warning_count,n_iter,accuracy,balanced_accuracy,f1,roc_auc,score_kind,n_unique_scores,score_abs_median,prediction_sha256,score_sha256
split_sensitivity,linear_svm,1729,2718,standard,36631,12211,True,0,8,0.850544590943,0.755975840508,0.647887323944,0.902200088142,decision_function,12205,0.801008050452,fb2d8e3820cb7022d68b5b0fb8f9eba6ca7bf40d7205cccb538d99a9a9db5cb4,7d871ce69858ec6221d13874387c06424e96041644e6e81f6ced676eb2b0133a
split_sensitivity,linear_svm,1730,2718,standard,36631,12211,True,0,7,0.852100565064,0.756646689847,0.649864288484,0.90196761104,decision_function,12208,0.803388307119,4bccd2dd80a92b001dbafe312180582c712fdda3478f627f2b053a06b0b0b97c,e19408c94349f573c263c592dc14b84de08ec1e6d1cf243c430e46fd6e306cb2
split_sensitivity,linear_svm,1731,2718,standard,36631,12211,True,0,9,0.853820325936,0.75965367617,0.654672083575,0.905479267942,decision_function,12210,0.807964312428,14e3fc3fcbbb7d4e8f71fd188a34355db361ac9b3c8fd972e9a7fd907f00ea4a,4a1f8be98e74bfd6ff4252488f7a9cd1c64b1ecc02eea2d45913b49da9e820cf
split_sensitivity,linear_svm,1732,2718,standard,36631,12211,True,0,8,0.854557366309,0.764829662811,0.66106870229,0.909772523181,decision_function,12208,0.799919213556,44f1d7fd48d1902225bc22e7031e4fe422bf97b875dc8f55b0c218e2ff7dd4cc,482b6514efaf81e02944c4d4e19d45ab6c7339af402b9d44e0bbca0c5ba5a441
split_sensitivity,linear_svm,1733,2718,standard,36631,12211,True,0,7,0.854884939808,0.766100568342,0.662733155691,0.905139873478,decision_function,12206,0.804695177705,3d900cddccfa1489510f5754482e5dbc2e68e603981b9be60d512a8c0401f799,87f055bbcd7b02fc1281e8a23b2665403b501d997726d6a0f0f8dd7ef89a6b42
split_sensitivity,linear_svm,1734,2718,standard,36631,12211,True,0,7,0.85185488494,0.766806602409,0.661045531197,0.904438850011,decision_function,12206,0.801486017556,6dddd0f533f6d75c4a72a99d49c8362417b45c341c4cfcf09bf3fcca3a61d720,c76f78f157e1a43bf8fdb9a116ff0746f68a79f2e0920261579718bf97a1baa6
split_sensitivity,linear_svm,1735,2718,standard,36631,12211,True,0,9,0.848988616821,0.755070414035,0.645657186779,0.901625821803,decision_function,12209,0.815909008636,1012f24d96365c271695a6c87ce55961de41317c87d2a3e97a55ac5fc6fe1f33,57d27bd7e9f3d126da8e0231790106b2712effa57ae8b84b3b98542dbee23485
split_sensitivity,linear_svm,1736,2718,standard,36631,12211,True,0,8,0.852346245189,0.758684788238,0.652400231348,0.907657110495,decision_function,12205,0.803115070409,b56bb23d1e24b5aa854f20d2f2cbac04d0d497ca89b447a52e9af8746e69a5bd,7236ae3119f6f01e8bce72613ee504d161f53dc444725b7132bf96e8b97fac93
split_sensitivity,linear_svm,1737,2718,standard,36631,12211,True,0,8,0.843419867333,0.750002707935,0.635670731707,0.897316742647,decision_function,12209,0.804744407785,2171a6d8714013fa9e0df0328460198cfb93469fa53a69f64a15bc61a685e142,e3ab3737b04ae5c978e82c47ca2befeb8c904342d59207aa9ff431b3f1dea513
split_sensitivity,linear_svm,1738,2718,standard,36631,12211,True,0,7,0.852919498813,0.761993792161,0.656596558317,0.905320476134,decision_function,12205,0.803442363689,23d6f267ee53c61925221459853bcfb0a88770ef7610f08e7dfe0030f0e887f5,51220298042f2cc9f5d8080aa30989f7c9f463d5696293d88676bcf256a6fe04
split_sensitivity,linear_svm,1739,2718,standard,36631,12211,True,0,7,0.856031447056,0.766854147845,0.664503816794,0.904755586248,decision_function,12208,0.801559289721,412b5da6d0681628882a7848c02a255ac761dc7db98f379053ecd8797adb72a3,ba86b605614698398bb2c77a4b14c1705f40c5fdd1e0e40da4c70a2bf189ad50
split_sensitivity,linear_svm,1740,2718,standard,36631,12211,True,0,9,0.849152403571,0.758462148122,0.649676683149,0.903830854228,decision_function,12208,0.817139397722,d01fa6b13680e69193f5cfdadcc274aca505511b99cc594cbf0807e0922377c7,9c1697a99b4f95f91a7a7976e7f718e201760fa4e52bd62c4c0a852d5322b486
split_sensitivity,linear_svm,1741,2718,standard,36631,12211,True,0,8,0.850954057817,0.76316500149,0.656344410876,0.904935267838,decision_function,12206,0.801339116856,18549a95c62452ab90738ce715a6c17a3030c6c056ee7d389bf0c0f5112d2f92,810ee7cb593770096d89001e7a7f1d70cf255e338602b6f38f53fe7d358e2f44
